product_name,total_sales
pet_shop,638.0
automotivo,70.0
automotivo,49.98
informatica_acessorios,39.0
cool_stuff,23.1
moveis_decoracao,185.1
pet_shop,379.98
cama_mesa_banho,299.44
moveis_decoracao,385.0
cama_mesa_banho,428.89000000000004
beleza_saude,160.0
utilidades_domesticas,299.0
moveis_sala,1085.94
brinquedos,171.8
moveis_sala,135.0
moveis_decoracao,99.4
brinquedos,384.99
esporte_lazer,943.5
fashion_calcados,84.9
fashion_bolsas_e_acessorios,59.8
livros_interesse_geral,15.0
moveis_decoracao,249.0
esporte_lazer,210.0
informatica_acessorios,585.0
esporte_lazer,1690.8
cama_mesa_banho,16.8
moveis_decoracao,37.98
cama_mesa_banho,182.0
esporte_lazer,432.0
informatica_acessorios,173.98
consoles_games,144.0
esporte_lazer,10.0
relogios_presentes,766.0
ferramentas_jardim,124.8
utilidades_domesticas,92.4
informatica_acessorios,460.0
climatizacao,104.69999999999999
cama_mesa_banho,825.93
brinquedos,134.97
informatica_acessorios,42.9
informatica_acessorios,319.0
fashion_bolsas_e_acessorios,29.9
informatica_acessorios,49.0
instrumentos_musicais,299.9
relogios_presentes,55.0
beleza_saude,209.70000000000002
utilidades_domesticas,19.99
casa_construcao,359.96999999999997
moveis_decoracao,2306.7000000000003
telefonia,159.8
instrumentos_musicais,177.9
moveis_decoracao,69.9
cama_mesa_banho,39.9
automotivo,148.0
moveis_escritorio,369.98
informatica_acessorios,69.98
cool_stuff,235.0
telefonia,253.35
beleza_saude,188.0
moveis_decoracao,89.9
utilidades_domesticas,180.0
moveis_decoracao,798.4
cama_mesa_banho,195.99
consoles_games,354.0
moveis_escritorio,229.98
beleza_saude,95.0
moveis_decoracao,49.0
moveis_escritorio,286.0
moveis_decoracao,299.93
eletroportateis,169.0
moveis_decoracao,1258.2
moveis_decoracao,797.9
papelaria,802.0
livros_interesse_geral,143.6
moveis_decoracao,199.6
telefonia,57.98
esporte_lazer,78.0
agro_industria_e_comercio,407.87
casa_construcao,239.9
cool_stuff,267.0
automotivo,179.49
moveis_decoracao,59.9
bebes,602.0
utilidades_domesticas,121.0
esporte_lazer,209.8
eletrodomesticos,12.0
utilidades_domesticas,479.92
fashion_bolsas_e_acessorios,68.6
ferramentas_jardim,117.9
beleza_saude,79.3
construcao_ferramentas_construcao,45.93
papelaria,38.0
fashion_bolsas_e_acessorios,543.89
fashion_bolsas_e_acessorios,329.0
brinquedos,59.9
cama_mesa_banho,201.0
bebes,988.0
automotivo,134.49
informatica_acessorios,719.76
fashion_bolsas_e_acessorios,79.98
brinquedos,65.0
cama_mesa_banho,599.5
brinquedos,79.9
cama_mesa_banho,27.99
malas_acessorios,299.98
pet_shop,145.8
moveis_decoracao,230.9
cama_mesa_banho,118.74
relogios_presentes,129.5
moveis_decoracao,89.9
climatizacao,40.0
informatica_acessorios,120.0
malas_acessorios,1197.9
eletrodomesticos,143.75
papelaria,396.0
moveis_decoracao,658.9
moveis_decoracao,130.0
utilidades_domesticas,18.25
bebes,500.0
informatica_acessorios,112.99
esporte_lazer,53.0
brinquedos,113.9
esporte_lazer,600.0
eletronicos,25.8
beleza_saude,113.0
esporte_lazer,269.96999999999997
esporte_lazer,139.8
beleza_saude,253.96
perfumaria,47.9
perfumaria,102.48
bebes,42.5
eletronicos,34.0
pet_shop,139.0
informatica_acessorios,999.9
alimentos_bebidas,18.9
automotivo,149.9
moveis_escritorio,112.99
papelaria,138.0
papelaria,169.9
beleza_saude,464.73
consoles_games,15.0
informatica_acessorios,594.0
moveis_decoracao,2126.88
esporte_lazer,74.99
cama_mesa_banho,58.99
informatica_acessorios,553.42
telefonia,49.0
perfumaria,66.0
utilidades_domesticas,221.96999999999997
beleza_saude,29.9
relogios_presentes,399.9
moveis_escritorio,596.76
brinquedos,23.9
informatica_acessorios,69.9
beleza_saude,439.99
brinquedos,54.9
construcao_ferramentas_construcao,171.0
instrumentos_musicais,4399.87
informatica_acessorios,545.8
bebes,429.9
esporte_lazer,252.0
perfumaria,49.0
perfumaria,329.8
cama_mesa_banho,121.99
brinquedos,30.99
telefonia,310.0
moveis_decoracao,79.9
fashion_bolsas_e_acessorios,169.99
beleza_saude,119.9
eletroportateis,22.89
telefonia,29.9
utilidades_domesticas,154.8
climatizacao,1599.0
moveis_decoracao,129.9
beleza_saude,20.0
cama_mesa_banho,179.1
perfumaria,7.0
eletrodomesticos,19.95
moveis_decoracao,39.9
utilidades_domesticas,60.0
musica,52.9
portateis_casa_forno_e_cafe,379.98
esporte_lazer,475.0
esporte_lazer,252.0
informatica_acessorios,207.91
informatica_acessorios,99.99000000000001
construcao_ferramentas_iluminacao,640.0
esporte_lazer,1639.94
moveis_sala,272.9
papelaria,99.0
esporte_lazer,227.94
cama_mesa_banho,2938.1
ferramentas_jardim,983.98
ferramentas_jardim,184.99
eletrodomesticos,543.89
utilidades_domesticas,109.99
eletrodomesticos,30.38
beleza_saude,53.9
cama_mesa_banho,403.65000000000003
eletroportateis,288.0
perfumaria,484.99
beleza_saude,237.0
beleza_saude,110.99
esporte_lazer,1842.0
moveis_decoracao,177.0
cama_mesa_banho,94.9
bebes,339.89
perfumaria,55.8
relogios_presentes,49.0
moveis_decoracao,69.9
fashion_bolsas_e_acessorios,39.9
telefonia,49.98
brinquedos,132.9
automotivo,435.0
automotivo,69.7
utilidades_domesticas,49.9
utilidades_domesticas,19.99
automotivo,15.0
moveis_escritorio,419.96
esporte_lazer,598.0
moveis_decoracao,367.2
brinquedos,42.2
alimentos_bebidas,77.98
informatica_acessorios,15.600000000000001
informatica_acessorios,5299.98
utilidades_domesticas,199.9
moveis_decoracao,129.9
moveis_decoracao,1392.05
utilidades_domesticas,98.3
esporte_lazer,13.99
esporte_lazer,209.99
perfumaria,757.6999999999999
papelaria,227.0
moveis_decoracao,24.9
automotivo,44.5
pet_shop,9.9
cama_mesa_banho,74.9
moveis_decoracao,58.9
perfumaria,21.0
moveis_decoracao,25.98
fashion_bolsas_e_acessorios,259.98
moveis_decoracao,307.2
telefonia,29.99
brinquedos,279.9
perfumaria,119.99
cama_mesa_banho,1084.6
brinquedos,36.3
perfumaria,297.70000000000005
esporte_lazer,199.8
eletroportateis,157.95
telefonia_fixa,199.8
esporte_lazer,139.0
moveis_decoracao,160.0
ferramentas_jardim,269.9
automotivo,59.9
cama_mesa_banho,339.8
utilidades_domesticas,160.5
cama_mesa_banho,73.9
consoles_games,169.9
relogios_presentes,219.9
cool_stuff,3228.3
relogios_presentes,99.9
brinquedos,539.97
cama_mesa_banho,34.99
esporte_lazer,219.8
bebes,3196.0
consoles_games,80.0
papelaria,255.92
instrumentos_musicais,221.37
cama_mesa_banho,249.0
telefonia,76.21
informatica_acessorios,75.0
moveis_decoracao,89.8
cama_mesa_banho,479.91
esporte_lazer,215.0
utilidades_domesticas,506.8
informatica_acessorios,110.99
esporte_lazer,59.9
utilidades_domesticas,125.0
pet_shop,109.9
moveis_decoracao,199.99
automotivo,200.70000000000002
fashion_bolsas_e_acessorios,39.9
cama_mesa_banho,190.06
livros_interesse_geral,47.6
malas_acessorios,87.9
utilidades_domesticas,67.9
esporte_lazer,104.0
automotivo,137.98
relogios_presentes,283.9
fashion_calcados,1444.88
utilidades_domesticas,79.9
utilidades_domesticas,120.0
cool_stuff,167.6
telefonia,549.78
informatica_acessorios,18.0
informatica_acessorios,629.99
moveis_decoracao,49.98
automotivo,34.0
informatica_acessorios,298.0
esporte_lazer,219.8
ferramentas_jardim,799.99
perfumaria,12.5
bebes,109.9
bebes,53.0
cama_mesa_banho,55.98
pet_shop,39.9
construcao_ferramentas_iluminacao,50.0
agro_industria_e_comercio,258.8
pet_shop,499.99
beleza_saude,146.8
perfumaria,415.0
instrumentos_musicais,480.0
beleza_saude,1480.0
esporte_lazer,49.9
eletroportateis,1194.0
bebes,23.9
pet_shop,49.9
esporte_lazer,17.9
eletroportateis,2685.0
eletronicos,1499.8
informatica_acessorios,71.4
utilidades_domesticas,32.0
moveis_decoracao,189.5
perfumaria,300.0
moveis_decoracao,89.9
cama_mesa_banho,172.29999999999998
relogios_presentes,1086.76
construcao_ferramentas_construcao,4600.0
construcao_ferramentas_construcao,149.9
bebes,119.98
esporte_lazer,51.9
telefonia,86.97
esporte_lazer,1184.0
automotivo,134.98
informatica_acessorios,49.9
relogios_presentes,298.9
moveis_decoracao,9.4
cama_mesa_banho,449.70000000000005
cama_mesa_banho,74.0
relogios_presentes,55.0
beleza_saude,1560.0
cama_mesa_banho,83.69999999999999
eletroportateis,46.9
fashion_bolsas_e_acessorios,49.9
utilidades_domesticas,130.0
moveis_decoracao,356.25
beleza_saude,63.0
esporte_lazer,112.0
ferramentas_jardim,85.9
informatica_acessorios,63.6
cool_stuff,849.0
cool_stuff,649.0
telefonia,1618.0
beleza_saude,118.82
ferramentas_jardim,659.8
papelaria,348.95
informatica_acessorios,1395.48
esporte_lazer,204.0
utilidades_domesticas,483.78
esporte_lazer,134.97
utilidades_domesticas,76.07
automotivo,69.99
relogios_presentes,1490.0
construcao_ferramentas_seguranca,37.9
eletronicos,22.0
livros_interesse_geral,39.98
brinquedos,532.0
beleza_saude,239.8
cama_mesa_banho,157.91
cama_mesa_banho,142.0
casa_construcao,59.8
eletronicos,303.9
perfumaria,71.8
eletroportateis,589.0
utilidades_domesticas,58.0
informatica_acessorios,199.8
telefonia,49.8
relogios_presentes,782.5
fashion_esporte,179.7
eletronicos,69.9
relogios_presentes,177.0
casa_construcao,5259.8
informatica_acessorios,555.86
utilidades_domesticas,132.0
pet_shop,59.0
cama_mesa_banho,44.98
cama_mesa_banho,60.0
informatica_acessorios,955.0
consoles_games,1609.9
moveis_decoracao,89.9
relogios_presentes,1500.0
malas_acessorios,43.9
utilidades_domesticas,420.0
perfumaria,55.96
informatica_acessorios,46.98
beleza_saude,199.0
climatizacao,635.0
perfumaria,70.5
cama_mesa_banho,139.8
cama_mesa_banho,540.0
esporte_lazer,133.52
cool_stuff,19.9
utilidades_domesticas,7014.24
consoles_games,59.699999999999996
telefonia,1989.0
informatica_acessorios,67.0
livros_interesse_geral,52.0
relogios_presentes,195.99
informatica_acessorios,1716.0
moveis_decoracao,900.0
telefonia,23.9
beleza_saude,49.9
bebes,887.0
utilidades_domesticas,29.9
moveis_decoracao,119.8
esporte_lazer,92.69999999999999
brinquedos,41.1
bebes,99.9
relogios_presentes,898.9
automotivo,124.8
cama_mesa_banho,64.9
informatica_acessorios,567.0
esporte_lazer,63.0
climatizacao,251.8
moveis_decoracao,159.9
cama_mesa_banho,159.2
fashion_bolsas_e_acessorios,80.0
beleza_saude,95.0
cama_mesa_banho,21.99
relogios_presentes,239.8
telefonia,16.9
automotivo,58.9
bebes,49.9
automotivo,371.25
informatica_acessorios,88.69999999999999
brinquedos,109.8
esporte_lazer,16.9
informatica_acessorios,120.0
casa_construcao,205.65
automotivo,90.0
beleza_saude,279.93
papelaria,55.5
beleza_saude,71.0
moveis_escritorio,345.6
informatica_acessorios,276.99
automotivo,420.0
automotivo,129.9
moveis_decoracao,88.9
beleza_saude,37.8
esporte_lazer,1847.3000000000002
beleza_saude,126.9
relogios_presentes,174.0
relogios_presentes,1103.75
beleza_saude,79.2
cama_mesa_banho,39.9
beleza_saude,1458.0
climatizacao,1315.3
beleza_saude,55.9
eletronicos,139.9
ferramentas_jardim,154.6
beleza_saude,65.8
bebes,249.99
moveis_quarto,79.9
papelaria,29.9
telefonia,111.96
alimentos_bebidas,27.9
utilidades_domesticas,462.4
moveis_decoracao,238.0
automotivo,220.0
esporte_lazer,140.0
informatica_acessorios,893.64
telefonia,167.94
automotivo,59.9
portateis_cozinha_e_preparadores_de_alimentos,83.9
informatica_acessorios,558.5
cool_stuff,19.9
climatizacao,312.9
esporte_lazer,539.0
moveis_sala,199.94
casa_construcao,180.0
esporte_lazer,767.84
esporte_lazer,439.8
fashion_bolsas_e_acessorios,254.9
pet_shop,41.9
informatica_acessorios,168.9
esporte_lazer,49.49
eletroportateis,20.9
automotivo,175.96
bebes,1215.9
moveis_decoracao,33.0
esporte_lazer,195.0
pet_shop,4279.0
brinquedos,159.9
telefonia,39.9
pet_shop,25.9
informatica_acessorios,35.49
utilidades_domesticas,376.4
casa_construcao,79.9
informatica_acessorios,227.7
telefonia,16.97
cama_mesa_banho,99.99
pet_shop,420.0
perfumaria,1762.34
esporte_lazer,149.0
informatica_acessorios,1192.0
relogios_presentes,27.99
beleza_saude,156.58
utilidades_domesticas,89.9
utilidades_domesticas,208.9
telefonia,18.0
malas_acessorios,916.0
automotivo,35.9
ferramentas_jardim,165.0
relogios_presentes,29.8
market_place,574.71
moveis_decoracao,45.9
eletronicos,776.0
pet_shop,227.96
informatica_acessorios,299.4
moveis_decoracao,89.75
utilidades_domesticas,203.10000000000002
moveis_decoracao,198.0
utilidades_domesticas,30.0
fashion_bolsas_e_acessorios,119.9
relogios_presentes,98.9
ferramentas_jardim,45.6
ferramentas_jardim,313.83000000000004
cama_mesa_banho,97.67
cama_mesa_banho,829.2
cama_mesa_banho,135.0
esporte_lazer,2213.4
eletroportateis,374.0
automotivo,9853.199999999999
moveis_decoracao,172.6
fashion_bolsas_e_acessorios,39.9
cama_mesa_banho,97.98
informatica_acessorios,297.0
papelaria,29.6
utilidades_domesticas,49.8
instrumentos_musicais,67.9
beleza_saude,97.9
moveis_decoracao,690.0
informatica_acessorios,40.0
perfumaria,228.09
pcs,21739.9
relogios_presentes,139.9
esporte_lazer,144.9
cama_mesa_banho,320.96999999999997
utilidades_domesticas,124.45
cama_mesa_banho,143.1
alimentos,44.9
beleza_saude,143.75
moveis_decoracao,329.4
telefonia_fixa,79.98
moveis_decoracao,3646.5
cama_mesa_banho,399.8
automotivo,8.9
informatica_acessorios,269.0
brinquedos,110.0
telefonia,110.08999999999999
informatica_acessorios,105.8
alimentos_bebidas,552.96
utilidades_domesticas,19.99
bebes,113.6
moveis_decoracao,438.9
cama_mesa_banho,146.0
cama_mesa_banho,34.9
automotivo,120.0
artes,14.6
beleza_saude,316.70000000000005
esporte_lazer,874.3000000000001
utilidades_domesticas,49.65
cama_mesa_banho,72.99
informatica_acessorios,389.0
fashion_calcados,29.9
eletronicos,49.8
moveis_escritorio,3459.92
telefonia,652.56
cama_mesa_banho,270.0
telefonia,4227.0
construcao_ferramentas_construcao,132.6
moveis_decoracao,125.0
utilidades_domesticas,27.9
cool_stuff,34.9
telefonia,1224.99
moveis_decoracao,1199.95
fashion_bolsas_e_acessorios,44.9
automotivo,22.08
relogios_presentes,127.9
telefonia,22.99
beleza_saude,69.9
utilidades_domesticas,67.8
ferramentas_jardim,379.0
moveis_decoracao,59.8
cama_mesa_banho,210.0
eletrodomesticos,130.0
relogios_presentes,199.0
informatica_acessorios,89.99
telefonia,21.99
bebes,89.99
audio,710.5
esporte_lazer,15.89
utilidades_domesticas,345.9
fashion_bolsas_e_acessorios,69.9
perfumaria,65.0
bebes,119.8
cool_stuff,199.0
informatica_acessorios,129.9
pet_shop,2170.0
fashion_bolsas_e_acessorios,60.0
eletronicos,899.3000000000001
eletroportateis,10.0
relogios_presentes,259.0
moveis_decoracao,68.9
automotivo,189.99
esporte_lazer,116.0
instrumentos_musicais,1050.0
cama_mesa_banho,69.99
cool_stuff,169.0
utilidades_domesticas,24.9
utilidades_domesticas,149.0
ferramentas_jardim,389.8
brinquedos,257.8
utilidades_domesticas,75.0
bebes,100.0
beleza_saude,48.9
cool_stuff,235.0
brinquedos,769.89
eletronicos,100.0
pet_shop,171.0
moveis_decoracao,279.9
eletroportateis,159.98
ferramentas_jardim,47.2
informatica_acessorios,103.8
informatica_acessorios,2281.8
esporte_lazer,129.9
utilidades_domesticas,468.98
papelaria,152.6
relogios_presentes,370.0
moveis_decoracao,226.77
utilidades_domesticas,15.0
moveis_decoracao,96.0
utilidades_domesticas,31.7
fashion_bolsas_e_acessorios,60.0
informatica_acessorios,341.93
moveis_decoracao,160.0
eletroportateis,978.6000000000001
esporte_lazer,766.4
utilidades_domesticas,1579.0
moveis_sala,331.6
brinquedos,139.8
construcao_ferramentas_construcao,1038.0
eletroportateis,159.9
utilidades_domesticas,126.80000000000001
eletronicos,1500.0
esporte_lazer,62.0
automotivo,239.5
moveis_decoracao,139.9
beleza_saude,1520.0
esporte_lazer,16.7
casa_conforto,269.0
eletrodomesticos,121.0
telefonia,18.9
moveis_decoracao,89.9
esporte_lazer,149.9
relogios_presentes,829.99
instrumentos_musicais,74.9
utilidades_domesticas,42.9
relogios_presentes,24051.0
cool_stuff,229.99
informatica_acessorios,207.36
informatica_acessorios,1748.66
automotivo,17.0
telefonia,28.99
eletronicos,129.9
informatica_acessorios,299.9
informatica_acessorios,81.7
cama_mesa_banho,129.34
fashion_bolsas_e_acessorios,29.9
moveis_decoracao,54.0
esporte_lazer,144.5
musica,24.9
eletroportateis,4799.0
automotivo,159.0
livros_interesse_geral,68.69999999999999
esporte_lazer,139.9
cama_mesa_banho,158.0
moveis_decoracao,200.0
papelaria,8.8
telefonia,118.99
artes,99.0
telefonia_fixa,109.0
automotivo,2037.7
pet_shop,109.9
moveis_decoracao,68.9
brinquedos,1043.8799999999999
fashion_underwear_e_moda_praia,479.2
moveis_decoracao,69.9
relogios_presentes,269.0
industria_comercio_e_negocios,450.0
esporte_lazer,102.9
beleza_saude,255.0
pet_shop,237.8
cama_mesa_banho,169.9
ferramentas_jardim,324.98
utilidades_domesticas,49.879999999999995
bebes,897.0
eletronicos,119.0
pet_shop,1926.6100000000001
esporte_lazer,1003.0
moveis_decoracao,1028.44
cama_mesa_banho,198.0
esporte_lazer,68.4
informatica_acessorios,122.68
malas_acessorios,81.0
relogios_presentes,52.9
cool_stuff,176.9
moveis_decoracao,252.43
fashion_bolsas_e_acessorios,258.0
moveis_decoracao,98.0
telefonia,21.99
telefonia,48.14
construcao_ferramentas_construcao,65.0
automotivo,68.0
moveis_decoracao,1185.6
brinquedos,839.6999999999999
moveis_decoracao,174.42
perfumaria,79.8
relogios_presentes,1169.44
pet_shop,579.6
ferramentas_jardim,1610.0
relogios_presentes,669.89
beleza_saude,146.9
esporte_lazer,99.9
moveis_decoracao,16.9
bebes,119.9
agro_industria_e_comercio,22.0
perfumaria,39.8
moveis_decoracao,79.0
automotivo,127.48
cama_mesa_banho,79.99
relogios_presentes,2071.0
automotivo,69.9
climatizacao,407.0
moveis_escritorio,559.86
cama_mesa_banho,99.9
esporte_lazer,27.68
esporte_lazer,58.58
papelaria,12.9
beleza_saude,1283.0
papelaria,99.9
utilidades_domesticas,47.9
fashion_bolsas_e_acessorios,399.5
fashion_bolsas_e_acessorios,339.98
automotivo,149.0
relogios_presentes,477.0
brinquedos,19.9
esporte_lazer,71.69999999999999
moveis_decoracao,69.9
beleza_saude,602.5
beleza_saude,175.0
fashion_underwear_e_moda_praia,548.9
informatica_acessorios,1196.0
esporte_lazer,419.93
cama_mesa_banho,299.0
ferramentas_jardim,72.0
livros_tecnicos,130.0
beleza_saude,171.2
beleza_saude,159.9
utilidades_domesticas,838.8000000000001
brinquedos,364.0
utilidades_domesticas,21.9
utilidades_domesticas,379.8
consoles_games,799.96
moveis_decoracao,236.0
relogios_presentes,359.98
cama_mesa_banho,147.0
esporte_lazer,234.27999999999997
cama_mesa_banho,240.0
papelaria,107.8
bebes,441.40000000000003
cama_mesa_banho,235.98
cama_mesa_banho,87.27
moveis_decoracao,554.7
automotivo,279.99
cama_mesa_banho,134.9
cama_mesa_banho,61.9
perfumaria,579.8
informatica_acessorios,49.99
moveis_cozinha_area_de_servico_jantar_e_jardim,1545.5
esporte_lazer,12.99
cool_stuff,374.1
esporte_lazer,99.9
ferramentas_jardim,249.9
automotivo,49.0
eletronicos,1059.6
relogios_presentes,29.0
esporte_lazer,141.7
eletronicos,45.0
moveis_sala,300.0
informatica_acessorios,474.40000000000003
beleza_saude,98.89
relogios_presentes,239.98
beleza_saude,198.0
automotivo,159.0
beleza_saude,198.0
esporte_lazer,62.9
bebes,399.5
informatica_acessorios,174.5
moveis_decoracao,448.7
automotivo,37.99
cama_mesa_banho,79.0
esporte_lazer,24.9
cama_mesa_banho,339.8
beleza_saude,170.8
cama_mesa_banho,175.23
fashion_bolsas_e_acessorios,39.9
telefonia,43.98
automotivo,29.98
esporte_lazer,1858.0
moveis_decoracao,158.89
artes,68.9
automotivo,137.0
cama_mesa_banho,50.699999999999996
brinquedos,65.98
cama_mesa_banho,274.5
agro_industria_e_comercio,125.0
eletronicos,39.8
audio,285.0
beleza_saude,79.9
utilidades_domesticas,99.0
bebes,94.95
esporte_lazer,71.69999999999999
ferramentas_jardim,256.42
beleza_saude,61.99
moveis_decoracao,987.0
utilidades_domesticas,16.9
informatica_acessorios,178.99
esporte_lazer,413.4
brinquedos,137.6
perfumaria,29.9
esporte_lazer,78.0
fashion_calcados,49.9
esporte_lazer,71.8
pet_shop,59.99
automotivo,86.0
telefonia,2547.0
moveis_decoracao,85.98
automotivo,123.8
relogios_presentes,2349.99
instrumentos_musicais,159.0
utilidades_domesticas,63.72
bebes,390.0
cool_stuff,150.0
cool_stuff,110.0
informatica_acessorios,32.66
utilidades_domesticas,77.8
utilidades_domesticas,99.5
moveis_decoracao,142.9
moveis_escritorio,659.7
relogios_presentes,159.9
esporte_lazer,49.99
fashion_bolsas_e_acessorios,899.0
esporte_lazer,23.73
utilidades_domesticas,206.64
beleza_saude,259.9
beleza_saude,228.28
esporte_lazer,89.9
brinquedos,165.8
perfumaria,48.9
papelaria,169.0
beleza_saude,100.99
relogios_presentes,206.0
esporte_lazer,138.0
esporte_lazer,106.0
relogios_presentes,207.0
ferramentas_jardim,3565.0
eletrodomesticos_2,689.9
beleza_saude,9.6
moveis_decoracao,357.0
utilidades_domesticas,135.0
informatica_acessorios,789.5999999999999
livros_interesse_geral,129.99
automotivo,51.5
automotivo,199.9
cama_mesa_banho,124.0
esporte_lazer,270.42
automotivo,279.99
fashion_bolsas_e_acessorios,59.9
beleza_saude,65.49
cool_stuff,96.0
cool_stuff,35.0
relogios_presentes,339.8
malas_acessorios,14.99
relogios_presentes,2155.99
esporte_lazer,109.99
utilidades_domesticas,28.82
cama_mesa_banho,120.0
relogios_presentes,165.0
automotivo,789.89
relogios_presentes,349.99
cama_mesa_banho,629.9
relogios_presentes,417.0
papelaria,24.9
pet_shop,109.9
utilidades_domesticas,46.88
livros_importados,99.0
moveis_decoracao,221.99
utilidades_domesticas,16.9
moveis_decoracao,65.8
telefonia,2428.0
moveis_escritorio,399.9
automotivo,145.0
esporte_lazer,179.0
malas_acessorios,406.6
automotivo,1496.6999999999998
utilidades_domesticas,15.9
pet_shop,14.0
construcao_ferramentas_construcao,438.0
eletronicos,750.0
sinalizacao_e_seguranca,99.8
relogios_presentes,179.9
casa_construcao,80.0
ferramentas_jardim,248.0
esporte_lazer,2676.3
relogios_presentes,539.99
eletrodomesticos,59.19
cama_mesa_banho,25.9
bebes,159.9
malas_acessorios,199.95
moveis_decoracao,159.8
esporte_lazer,59.98
cama_mesa_banho,732.0
pet_shop,2205.0
utilidades_domesticas,26.9
brinquedos,11.9
cama_mesa_banho,53.9
brinquedos,174.76
ferramentas_jardim,151.24
relogios_presentes,98.9
esporte_lazer,94.9
informatica_acessorios,64.89
utilidades_domesticas,45.0
construcao_ferramentas_construcao,299.70000000000005
moveis_decoracao,69.9
cama_mesa_banho,359.5
perfumaria,171.8
esporte_lazer,599.0
utilidades_domesticas,118.0
esporte_lazer,65.0
bebes,1859.5
automotivo,79.8
utilidades_domesticas,44.9
brinquedos,141.8
perfumaria,92.99
cool_stuff,93.9
pet_shop,509.70000000000005
brinquedos,19.8
construcao_ferramentas_jardim,24.7
perfumaria,33.9
utilidades_domesticas,109.9
brinquedos,169.0
informatica_acessorios,1121.8799999999999
perfumaria,149.0
telefonia,21.99
cama_mesa_banho,119.9
esporte_lazer,169.0
moveis_decoracao,59.9
construcao_ferramentas_jardim,215.58999999999997
brinquedos,58.9
informatica_acessorios,2010.0
ferramentas_jardim,207.9
beleza_saude,420.0
livros_tecnicos,228.0
cama_mesa_banho,284.70000000000005
informatica_acessorios,2951.0
beleza_saude,760.0
esporte_lazer,872.0
utilidades_domesticas,17.9
moveis_decoracao,226.98
moveis_decoracao,75.0
esporte_lazer,1360.0
perfumaria,51.9
construcao_ferramentas_construcao,60.99
instrumentos_musicais,85.14
moveis_decoracao,740.0
pet_shop,1448.0
esporte_lazer,25.0
cama_mesa_banho,34.9
beleza_saude,638.0
pet_shop,540.0
automotivo,121.99
utilidades_domesticas,71.6
fashion_bolsas_e_acessorios,34.9
beleza_saude,280.0
telefonia,351.84
market_place,32.99
papelaria,229.0
papelaria,139.8
fashion_roupa_masculina,24.9
esporte_lazer,45.0
brinquedos,259.78
papelaria,23.9
esporte_lazer,11.98
eletrodomesticos,52.79
esporte_lazer,70.2
esporte_lazer,179.0
telefonia_fixa,49.0
esporte_lazer,17.6
brinquedos,89.9
relogios_presentes,180.7
moveis_decoracao,345.0
esporte_lazer,2468.6000000000004
consoles_games,38.0
perfumaria,1138.1000000000001
utilidades_domesticas,139.0
eletronicos,192.39999999999998
papelaria,98.0
esporte_lazer,116.0
utilidades_domesticas,89.99
moveis_decoracao,299.0
beleza_saude,49.9
informatica_acessorios,619.58
alimentos_bebidas,59.0
malas_acessorios,149.99
cama_mesa_banho,143.54
beleza_saude,49.9
automotivo,89.0
automotivo,1080.0
moveis_decoracao,665.06
fashion_bolsas_e_acessorios,24.9
fashion_bolsas_e_acessorios,259.98
utilidades_domesticas,289.0
utilidades_domesticas,39.8
cama_mesa_banho,89.0
relogios_presentes,12475.0
esporte_lazer,95.52
beleza_saude,20.9
esporte_lazer,44.9
ferramentas_jardim,64.9
esporte_lazer,95.0
instrumentos_musicais,310.0
perfumaria,101.63
brinquedos,79.9
informatica_acessorios,104.4
cama_mesa_banho,132.0
beleza_saude,26.49
cama_mesa_banho,1119.1000000000001
esporte_lazer,267.7
brinquedos,77.9
moveis_decoracao,199.0
beleza_saude,39.8
eletronicos,39.9
automotivo,59.9
moveis_decoracao,198.0
relogios_presentes,114.9
cama_mesa_banho,279.0
utilidades_domesticas,1047.0
moveis_escritorio,7042.41
cama_mesa_banho,189.9
relogios_presentes,276.0
automotivo,63.99
utilidades_domesticas,29.8
beleza_saude,49.9
moveis_decoracao,99.8
beleza_saude,79.5
agro_industria_e_comercio,799.99
alimentos,59.699999999999996
telefonia,94.99
moveis_decoracao,29.9
informatica_acessorios,449.5
fashion_bolsas_e_acessorios,39.9
moveis_escritorio,219.9
ferramentas_jardim,612.5699999999999
brinquedos,119.9
moveis_decoracao,35.0
utilidades_domesticas,565.7
brinquedos,12.0
utilidades_domesticas,876.0
esporte_lazer,364.0
esporte_lazer,269.9
utilidades_domesticas,63.0
automotivo,20.9
esporte_lazer,329.0
eletronicos,35.8
pet_shop,82.0
moveis_decoracao,628.92
utilidades_domesticas,59.9
cama_mesa_banho,174.9
esporte_lazer,70.2
informatica_acessorios,279.0
utilidades_domesticas,48.9
relogios_presentes,399.0
consoles_games,73.55
cama_mesa_banho,76.9
papelaria,275.98
moveis_decoracao,779.0
informatica_acessorios,294.0
alimentos_bebidas,55.8
beleza_saude,1980.0
moveis_decoracao,132.9
esporte_lazer,99.6
cama_mesa_banho,193.9
utilidades_domesticas,174.0
informatica_acessorios,302.70000000000005
papelaria,106.8
fashion_bolsas_e_acessorios,20.3
utilidades_domesticas,1769.1000000000001
brinquedos,99.89
automotivo,34.9
beleza_saude,116.4
utilidades_domesticas,86.94
utilidades_domesticas,102.8
ferramentas_jardim,1487.85
fraldas_higiene,60.0
telefonia,79.5
cama_mesa_banho,149.9
construcao_ferramentas_construcao,108.99
moveis_decoracao,198.0
esporte_lazer,194.96999999999997
ferramentas_jardim,1820.0
automotivo,69.9
beleza_saude,32.55
